1	1
1	2
1	3
2	2
2	3
3	4
3	5
3	6
3	7
3	8
4	2
4	3
5	6
5	8
6	9
6	10
6	5
6	6
6	8
7	3
7	11
7	6
8	4
8	6
9	9
9	5
9	3
9	11
10	1
10	12
11	9
11	4
11	6
11	13
12	1
12	12
13	11
13	6
14	1
14	3
15	2
15	3
16	12
16	6
17	4
17	6
18	6
19	1
19	12
19	3
20	1
20	9
20	2
20	3
21	2
21	3
22	9
23	1
23	9
23	10
24	1
24	2
24	5
24	3
25	4
25	6
26	5
26	11
26	8
27	9
27	14
28	1
28	12
28	3
29	9
29	4
30	12
30	14
30	6
31	4
31	6
32	9
32	12
33	9
33	6
34	9
35	9
36	9
36	12
37	5
37	6
37	15
37	8
38	9
38	5
38	3
38	11
39	1
39	10
40	9
40	14
40	16
40	17
41	9
41	4
41	6
42	9
42	4
42	6
43	2
43	5
43	3
43	11
44	9
44	12
45	1
45	9
45	12
45	10
46	1
46	9
46	10
47	9
48	9
48	4
49	2
49	5
49	3
49	11
50	9
50	4
50	14
51	5
51	3
51	6
52	1
52	9
52	12
52	4
52	10
53	1
53	9
53	12
53	10
54	9
54	4
54	6
55	4
55	6
56	3
56	6
56	18
57	9
57	12
58	9
58	4
58	6
59	1
59	9
59	12
59	10
59	19
60	6
61	12
61	20
61	3
62	1
62	9
62	12
63	9
63	12
63	14
64	1
64	10
64	3
65	9
66	9
66	3
66	16
66	17
67	1
67	9
67	16
67	17
68	9
68	14
68	16
68	7
69	9
69	10
69	2
70	4
70	11
70	6
71	1
71	9
71	12
72	9
72	4
72	6
73	1
73	9
73	12
74	11
74	6
74	8
75	1
75	9
75	16
75	17
76	1
76	12
76	3
77	9
77	12
77	10
77	3
78	9
78	4
78	6
79	1
79	9
79	10
80	4
80	3
80	6
81	9
82	9
82	4
82	10
83	5
83	11
83	15
83	8
83	21
84	9
84	12
85	3
85	16
85	17
86	9
86	4
86	10
87	9
87	14
87	13
88	1
88	9
88	3
89	5
89	11
89	6
90	4
90	6
91	9
91	20
91	3
92	9
92	4
92	11
92	13
93	1
93	9
93	12
93	10
94	9
95	1
95	9
95	12
96	9
96	4
96	5
96	3
96	11
97	9
97	12
98	2
98	5
99	9
99	2
99	5
99	11
99	6
99	15
99	8
100	9
100	4
100	6
100	16
101	9
101	4
102	9
102	12
103	9
103	4
103	13
104	9
104	12
104	6
105	9
105	4
105	6
106	1
106	2
106	19
107	9
107	4
108	1
108	9
108	12
108	3
109	9
109	12
109	6
110	4
110	6
111	9
111	4
112	12
112	2
113	9
113	4
113	16
114	1
114	9
114	12
115	9
115	4
115	16
115	7
116	1
116	9
116	10
116	2
116	11
117	9
117	12
117	6
117	13
118	1
118	5
118	19
119	9
119	14
119	7
120	4
120	6
121	9
121	14
122	9
122	14
122	16
122	17
123	1
123	9
123	4
123	2
123	3
123	15
123	21
124	9
124	3
124	16
125	1
125	9
125	12
125	6
126	12
126	4
126	5
126	6
127	9
127	10
127	2
127	3
128	9
128	4
128	6
129	5
129	11
129	6
129	15
129	8
130	12
130	4
130	3
130	6
131	1
131	2
131	5
131	3
131	19
132	9
132	4
132	6
133	9
133	4
134	1
134	9
134	10
134	19
135	9
135	4
136	1
136	9
136	10
136	2
137	1
137	9
137	10
137	19
138	4
138	5
138	11
138	8
139	1
139	5
139	3
139	11
140	1
140	12
140	3
141	1
141	12
141	10
142	9
142	4
142	6
143	9
143	6
143	8
144	9
144	16
145	1
145	9
145	12
145	10
146	9
146	4
146	6
147	9
147	6
147	16
148	9
148	12
148	14
148	20
149	1
149	9
149	12
149	6
150	9
150	4
150	6
151	9
151	4
152	1
152	9
152	12
153	9
153	16
154	4
154	5
154	11
154	6
154	15
154	8
155	9
155	14
155	16
156	9
156	12
156	11
157	9
157	12
158	9
158	5
158	3
158	11
158	15
158	21
159	9
159	14
160	9
160	12
161	1
161	2
161	3
162	2
162	5
162	3
162	11
163	9
163	4
163	6
163	16
163	17
164	9
164	5
164	20
164	3
165	9
165	20
166	6
166	8
167	9
167	5
167	6
167	7
168	6
168	19
169	5
169	11
169	6
169	15
169	8
170	1
170	9
170	10
171	9
171	2
171	6
172	9
172	4
173	9
173	14
174	9
175	1
175	9
175	10
176	1
176	9
176	14
177	9
177	16
177	17
178	9
178	12
179	1
179	12
179	3
180	5
180	3
180	6
181	9
181	5
181	3
181	17
182	2
182	5
182	6
183	9
184	9
185	5
185	11
185	6
185	15
185	8
186	9
186	2
186	6
187	6
188	1
188	9
188	12
189	9
190	19
191	1
191	9
191	17
192	1
192	10
192	19
193	1
193	12
193	10
193	2
193	3
194	9
194	5
195	1
195	9
195	12
196	1
196	9
196	12
196	14
197	9
197	4
197	10
198	1
198	10
198	2
199	9
199	5
199	14
199	17
200	9
201	1
201	2
201	3
202	9
202	14
202	6
203	9
203	14
203	17
204	9
204	14
204	17
205	9
205	12
206	9
206	12
206	14
206	3
207	9
207	4
208	6
208	7
209	9
210	9
211	12
211	3
211	6
212	1
212	9
212	12
213	9
213	14
213	16
213	17
214	12
214	3
214	6
215	9
215	4
215	11
215	6
216	9
216	4
216	14
217	9
217	12
217	3
218	1
218	9
218	12
218	3
219	9
219	6
219	16
220	2
220	5
220	3
220	6
220	15
220	8
221	9
221	4
222	4
222	11
222	15
222	8
222	22
223	9
223	6
224	2
224	5
225	6
226	9
226	2
226	8
227	12
227	5
227	6
227	7
228	9
228	12
228	10
229	1
229	9
229	12
230	1
230	9
230	5
231	9
231	2
231	5
231	6
232	9
232	12
233	12
233	6
234	9
234	6
235	9
235	4
235	22
236	9
236	20
237	9
238	5
238	3
239	9
239	14
239	17
240	1
240	10
241	9
242	1
242	9
242	12
242	3
243	9
243	16
244	1
244	9
244	12
244	4
244	6
245	9
245	12
245	3
246	9
247	4
247	6
248	1
248	9
248	12
248	3
249	9
249	14
249	6
249	7
250	9
250	6
251	1
251	9
251	2
251	19
252	1
252	12
252	3
252	6
253	1
253	10
253	2
253	3
254	9
254	12
254	10
254	6
254	22
255	9
255	7
256	9
256	4
256	6
257	9
258	9
258	6
259	9
259	14
259	13
260	1
260	9
261	6
262	1
262	9
262	12
263	1
263	19
264	9
264	12
265	9
265	4
265	6
266	1
266	9
266	12
266	3
267	9
267	16
268	9
268	2
269	5
269	11
269	6
270	9
271	2
271	5
271	3
271	11
271	15
271	8
272	2
272	5
272	3
272	6
273	9
273	12
273	14
274	9
274	2
274	3
275	9
275	6
275	7
276	9
276	12
276	4
276	6
277	9
277	6
278	1
278	9
278	2
278	3
279	9
279	4
279	14
279	17
280	1
280	9
280	3
280	16
281	9
282	6
283	1
283	12
283	6
284	9
284	7
285	1
285	12
285	6
286	9
286	3
286	16
286	17
287	1
287	3
287	11
287	19
288	12
288	3
288	6
289	1
289	9
289	12
289	10
289	3
290	9
290	12
290	14
291	1
291	9
291	12
292	9
292	4
293	1
293	10
293	3
294	9
294	12
294	18
295	9
295	4
295	6
296	4
296	6
296	13
297	9
297	4
297	6
297	13
298	1
298	9
298	12
299	9
299	12
299	14
300	9
300	4
300	16
300	7
301	9
301	4
301	5
302	9
302	12
302	4
303	1
303	12
303	6
304	1
304	12
304	2
304	19
305	9
305	4
305	7
306	1
306	9
307	1
307	12
307	5
307	3
307	6
308	12
308	6
308	22
309	9
309	5
309	6
309	15
309	8
310	9
310	4
311	9
311	12
311	14
312	9
312	6
313	1
313	9
313	12
313	10
314	9
314	4
314	20
315	1
315	9
315	12
315	4
315	14
315	6
316	1
316	9
317	1
317	9
317	5
317	3
318	9
318	4
319	12
319	4
319	10
319	6
320	9
320	12
320	22
321	9
321	6
322	12
322	2
322	3
323	1
323	9
323	12
323	6
324	1
324	9
324	12
324	4
324	10
325	1
325	5
325	3
326	9
326	5
326	11
326	15
326	8
327	9
327	6
327	17
328	1
328	5
328	3
328	11
328	19
329	1
329	9
329	10
330	9
330	4
331	9
331	6
332	5
332	11
332	6
332	15
332	8
333	9
333	3
333	16
334	1
334	9
334	10
334	16
334	17
335	9
335	14
336	1
336	9
336	19
337	1
337	9
338	9
338	4
338	11
338	6
339	9
339	4
340	1
340	12
340	3
341	1
341	9
341	12
341	10
342	1
342	10
342	2
342	19
343	1
343	19
344	2
344	3
344	15
344	21
345	9
346	6
346	15
346	8
346	23
347	9
347	4
347	5
347	3
347	16
348	1
348	12
348	10
349	1
349	9
349	12
349	2
350	9
350	4
350	14
351	1
351	10
351	19
352	9
352	12
353	1
353	9
353	10
353	11
353	19
354	1
354	9
354	4
355	1
355	9
355	11
355	19
356	1
356	12
357	9
357	13
358	6
359	9
359	4
360	1
360	9
361	9
361	12
361	10
361	6
362	12
362	6
363	9
363	6
364	9
364	4
364	6
365	12
365	6
366	1
366	9
366	4
367	12
367	2
367	5
367	3
367	11
367	6
367	15
367	8
368	1
368	9
368	12
368	10
369	1
369	9
369	5
369	3
369	19
370	9
370	6
370	13
371	4
371	6
372	5
372	11
372	8
373	9
373	12
373	6
374	5
374	11
374	8
375	1
375	9
375	12
376	1
376	9
376	10
376	6
377	9
377	3
377	16
377	17
378	9
378	16
379	9
380	12
380	4
380	6
381	1
381	9
381	5
381	3
382	9
383	9
383	7
384	1
384	9
384	12
384	4
385	2
385	3
385	19
386	9
386	6
386	22
387	6
388	1
388	9
388	12
388	10
389	1
389	9
389	12
389	3
390	9
390	14
391	1
391	9
391	12
391	10
392	9
392	4
392	10
393	9
393	4
393	6
393	7
394	9
394	6
394	8
395	9
395	6
396	1
396	9
396	3
397	9
397	4
397	13
398	9
398	4
398	6
399	1
399	9
399	4
399	16
400	9
400	4
400	17
401	9
401	14
402	5
402	3
402	6
403	1
403	9
403	10
404	9
404	14
404	13
405	6
405	13
406	2
406	3
406	19
407	9
407	4
407	6
408	9
408	14
408	6
409	1
409	10
409	19
410	1
410	12
410	10
411	5
411	11
411	6
411	15
411	8
411	22
412	6
413	9
413	8
413	13
414	9
414	6
415	9
415	4
415	6
416	9
416	3
416	16
416	17
417	1
417	12
417	3
417	6
418	9
418	2
418	6
419	1
419	9
419	12
419	10
420	11
420	6
420	8
421	9
421	4
421	7
422	12
422	6
423	20
423	6
424	1
424	9
424	12
424	3
425	9
425	4
425	6
426	4
426	6
427	1
427	6
428	9
428	10
428	19
429	1
429	9
429	12
430	9
430	19
431	1
431	12
431	3
432	9
432	4
432	11
432	6
433	5
433	3
433	6
434	5
434	20
434	3
434	6
435	9
436	4
436	6
437	1
437	9
437	10
437	2
438	3
438	6
438	13
439	12
439	6
440	9
440	4
440	10
440	2
441	1
441	5
441	3
442	1
442	9
443	2
443	5
443	3
444	9
444	5
444	20
444	15
444	8
445	1
445	12
445	3
446	2
446	5
446	3
446	6
446	8
447	2
447	5
447	3
447	6
447	8
448	9
449	2
449	5
449	3
449	11
450	9
450	6
451	9
451	4
451	6
452	1
452	9
452	3
452	16
453	12
453	10
453	6
454	1
454	12
454	3
455	9
455	6
456	1
456	9
456	6
457	9
457	4
457	6
458	9
459	12
459	3
459	6
460	1
460	9
460	3
460	16
461	9
461	4
462	9
463	1
463	9
463	17
464	9
464	16
465	9
465	4
465	6
466	9
466	4
467	2
467	5
467	3
467	15
468	1
468	9
468	12
469	2
469	5
469	11
469	15
469	8
470	3
470	16
471	1
471	9
471	10
471	2
472	1
472	9
472	12
472	10
473	3
473	6
474	1
474	9
474	4
475	1
475	4
475	10
475	2
476	9
476	4
476	17
477	1
477	12
477	10
477	2
477	3
477	11
478	9
478	11
478	15
479	1
479	9
479	4
479	10
480	9
480	4
481	1
481	9
481	12
481	3
482	9
482	3
482	16
482	17
483	4
483	6
484	1
484	9
484	10
484	19
485	4
485	11
485	6
486	9
486	4
486	6
487	9
488	12
488	6
489	9
489	3
489	16
489	17
490	9
490	6
491	2
491	5
491	3
492	1
492	9
492	12
492	4
493	9
494	9
494	3
494	11
495	6
498	9
498	14
498	6
499	1
499	9
499	12
499	7
500	1
500	9
500	12
501	10
501	6
502	2
502	3
503	6
504	1
504	6
504	19
505	9
506	1
506	9
506	16
507	1
507	12
507	10
507	5
507	3
507	8
509	1
509	10
509	2
509	19
510	9
510	6
511	9
511	4
511	6
512	9
513	9
513	6
513	7
514	1
514	2
514	19
515	4
515	6
516	6
517	9
517	20
518	1
518	9
518	4
518	10
518	11
518	19
519	12
519	11
519	6
520	9
520	4
521	1
521	9
522	9
523	1
523	2
524	9
524	12
524	4
524	6
524	7
525	9
525	7
526	9
526	4
526	11
527	9
527	12
527	10
528	9
528	6
528	8
529	9
529	4
530	4
530	6
531	9
532	14
532	17
532	7
532	18
535	9
536	8
536	22
536	18
537	4
537	6
538	1
538	9
538	3
539	8
539	22
539	18
540	3
540	6
540	19
541	4
541	10
541	6
542	1
542	12
542	10
542	2
542	3
543	9
543	13
544	1
544	2
544	3
545	1
545	9
545	4
546	1
546	9
547	1
547	9
547	11
548	1
548	3
548	6
549	23
550	1
550	9
550	10
550	11
551	9
551	23
552	9
552	6
553	9
553	4
554	1
554	12
554	4
554	3
555	9
555	4
555	6
556	9
556	6
557	9
558	9
558	4
