1	1
1	2
2	1
3	1
4	1
4	3
5	1
6	1
7	1
7	2
8	1
9	1
9	4
10	1
10	5
10	2
11	1
11	6
11	5
12	1
13	1
14	1
14	7
15	1
15	3
16	1
17	1
17	3
18	1
19	1
19	8
19	6
19	5
19	9
20	1
21	1
21	6
21	5
22	1
23	8
23	6
23	2
24	1
25	1
26	1
26	6
27	1
27	8
27	6
27	5
27	2
28	1
28	5
29	1
29	8
29	6
29	5
30	1
30	2
31	1
31	5
32	1
33	1
33	8
34	1
35	1
36	1
37	1
37	8
37	2
38	1
38	4
39	1
40	1
41	1
41	5
42	1
42	6
43	1
44	1
45	1
46	1
46	6
47	1
48	8
48	6
48	5
49	1
50	1
50	6
51	1
52	8
53	1
53	5
54	10
54	11
55	8
55	5
56	1
57	1
58	10
59	1
60	1
61	12
61	9
61	13
62	1
63	1
64	1
65	1
66	1
67	1
67	6
67	5
67	2
68	8
68	14
68	6
68	5
69	1
69	5
70	1
71	1
72	1
73	1
73	5
74	1
75	8
75	6
75	9
75	13
76	1
76	8
77	1
78	1
79	1
80	1
81	1
82	5
83	15
84	1
85	1
86	5
86	3
87	1
88	1
89	6
90	1
91	1
91	9
92	1
93	1
94	1
95	1
95	6
95	12
95	5
96	1
96	16
96	17
96	18
97	10
97	11
98	1
98	6
99	1
99	15
100	9
101	2
102	1
103	1
104	1
105	1
106	1
106	6
107	8
107	12
108	1
108	8
109	1
110	1
111	1
112	1
112	6
113	1
113	9
114	1
115	8
115	6
116	1
117	1
117	6
118	1
119	1
119	8
120	1
121	1
122	1
123	15
124	8
124	15
125	1
125	6
126	1
126	19
127	1
128	8
128	5
128	20
129	1
130	1
131	1
131	6
132	1
132	8
132	6
132	21
132	5
132	9
133	1
134	1
134	6
135	1
136	1
137	1
138	1
139	1
140	5
141	1
142	1
142	2
143	1
144	1
144	6
145	1
145	5
145	2
146	1
147	8
147	6
147	9
147	22
147	23
147	24
148	1
148	19
149	1
150	1
151	8
151	9
152	25
153	1
153	6
154	1
154	10
154	2
155	1
156	1
157	8
157	26
158	15
159	1
159	8
159	6
160	1
161	1
162	1
163	1
164	1
165	1
166	1
166	2
167	1
168	1
169	1
170	1
171	1
172	12
173	1
173	6
174	10
174	11
175	1
175	8
176	1
177	1
177	6
178	1
178	9
179	1
180	1
181	1
181	6
181	27
181	28
182	1
183	1
184	1
185	1
185	15
186	1
186	6
187	6
188	19
189	1
190	1
191	1
192	1
192	8
192	12
192	9
193	1
194	1
195	1
195	5
196	1
197	7
197	8
197	14
198	1
199	1
200	1
201	1
201	6
202	1
203	1
203	6
203	21
203	29
204	1
204	6
205	6
206	1
207	8
207	12
208	1
209	1
210	1
211	1
211	6
212	1
213	6
214	1
214	6
215	1
216	1
217	16
218	1
219	1
220	1
221	1
222	1
222	15
223	1
224	1
225	1
226	1
227	1
227	8
227	6
228	1
229	1
230	1
231	1
231	6
232	1
232	6
233	1
233	6
234	1
234	6
234	5
235	1
235	3
236	7
236	8
236	9
237	2
238	1
238	6
239	6
240	1
240	6
241	1
242	1
243	6
244	1
245	1
246	19
247	1
248	1
248	5
249	6
250	1
251	1
251	6
252	1
252	6
252	2
253	1
254	8
254	9
255	1
256	1
256	8
256	6
257	1
258	1
259	1
260	1
260	5
260	2
261	1
262	1
262	2
263	5
264	1
265	1
266	1
267	8
267	2
268	1
268	6
269	8
269	5
270	2
271	1
272	1
273	1
274	14
274	15
275	1
276	1
277	1
278	15
279	1
279	19
280	1
281	1
282	1
283	1
284	8
284	6
285	1
285	6
286	1
286	6
287	1
287	5
288	10
288	11
289	1
290	1
291	1
292	1
293	1
293	5
293	30
294	1
294	5
294	2
295	1
295	8
295	6
296	1
297	1
298	8
298	6
298	15
299	1
299	8
299	6
300	1
300	8
300	6
301	1
302	1
302	6
302	5
302	2
303	1
303	8
304	1
304	5
305	1
306	1
307	1
307	5
308	1
308	6
308	5
308	2
309	1
309	8
309	6
310	1
310	6
311	3
312	1
313	1
314	1
314	8
314	6
314	2
315	1
315	5
315	2
316	1
316	6
316	5
317	1
317	7
317	6
317	31
318	1
319	1
319	5
320	1
320	8
320	6
320	10
320	12
320	5
320	9
320	11
320	32
320	33
320	25
320	20
320	34
321	1
322	1
322	7
323	1
323	6
323	5
323	2
324	1
325	1
325	6
326	1
326	15
327	3
328	6
328	35
329	1
329	7
329	3
329	2
330	16
331	32
332	1
332	15
333	1
333	8
333	6
333	5
333	31
334	1
334	6
334	5
334	33
335	1
336	12
336	19
337	5
338	1
339	1
339	8
340	1
340	5
341	1
341	7
341	8
342	1
343	1
343	2
344	1
344	15
345	1
346	1
347	1
347	6
348	1
348	5
349	1
350	1
350	2
350	19
351	1
351	6
351	30
352	1
352	6
352	5
352	9
352	33
353	1
354	1
355	2
356	1
357	1
358	1
359	1
359	5
359	33
360	1
361	1
361	6
361	9
362	1
363	1
364	8
365	1
365	6
365	5
365	31
366	1
367	1
367	11
368	1
368	6
369	8
370	1
370	5
371	7
371	9
372	1
372	6
373	1
374	1
374	6
375	1
376	8
377	1
377	5
378	1
379	1
380	1
381	1
382	1
383	8
383	5
383	36
384	1
384	8
384	6
384	5
384	9
385	1
386	1
386	2
387	8
388	1
388	2
389	1
389	2
390	1
391	1
392	1
392	6
393	1
393	6
394	1
394	6
395	12
395	25
396	1
397	1
398	1
399	1
399	8
399	6
399	5
399	3
399	2
399	37
400	1
400	6
400	5
401	3
402	1
402	2
403	1
403	5
404	1
405	1
406	1
406	5
407	1
408	1
409	1
409	15
410	8
411	1
411	2
412	1
413	1
414	1
415	1
415	5
416	1
416	6
416	5
416	2
417	1
417	16
418	1
419	1
420	1
421	1
422	6
423	12
423	5
424	1
424	5
425	1
426	1
427	1
428	1
429	6
429	12
430	1
430	6
430	35
431	1
431	5
432	1
432	5
433	1
433	16
434	1
434	16
435	1
435	10
435	2
436	1
437	1
438	16
438	17
439	1
440	1
441	1
442	6
442	2
443	1
444	1
444	2
445	1
445	8
445	5
445	15
446	1
447	1
448	8
448	9
449	1
450	1
450	8
451	1
452	1
452	5
452	2
453	1
454	1
455	8
455	10
455	11
455	32
456	1
456	31
457	1
458	1
459	8
460	1
461	1
462	1
463	1
464	1
464	5
465	10
465	9
465	11
466	1
467	1
467	6
467	15
468	1
469	1
469	15
470	1
470	8
471	1
472	1
472	8
473	1
474	1
474	8
474	5
475	1
475	12
476	8
476	2
477	8
478	1
479	1
479	2
480	1
481	1
482	1
482	8
482	5
483	1
484	1
485	1
486	1
487	1
488	1
489	1
490	1
490	6
490	5
490	15
491	1
492	1
493	15
493	18
494	16
494	17
495	1
495	5
495	3
803	1
498	1
499	1
499	8
500	1
500	2
501	1
502	1
502	6
503	1
504	1
505	6
505	3
505	4
506	1
506	6
506	19
507	1
509	3
509	4
510	6
511	1
512	1
513	1
514	1
514	6
515	1
516	1
517	1
518	1
519	1
520	1
521	1
521	2
522	1
523	1
524	1
525	6
525	13
526	1
526	9
527	6
528	1
529	1
530	1
531	10
532	1
532	6
535	9
536	1
537	1
538	2
539	1
540	1
540	5
540	2
541	1
542	1
542	5
543	1
544	1
545	5
546	1
546	2
547	5
548	2
549	5
550	1
550	8
550	6
550	5
551	5
552	5
553	1
554	5
555	1
556	5
557	1
557	5
558	5
559	5
560	1
561	1
562	1
563	6
563	12
563	5
563	9
563	35
563	33
563	38
563	39
564	1
565	1
566	5
804	1
568	1
568	5
569	1
569	2
570	1
570	5
571	5
572	1
573	5
574	5
574	20
575	1
576	5
577	1
578	5
579	5
580	1
581	5
582	1
583	1
583	6
583	15
584	1
585	1
586	1
587	1
588	1
589	1
590	1
590	8
590	6
590	5
590	15
591	1
592	1
593	1
594	1
595	1
596	1
597	1
806	8
599	1
600	1
601	1
602	1
603	1
604	1
605	1
606	1
607	1
608	1
609	1
610	1
611	1
612	1
613	1
614	1
614	5
615	1
616	1
617	1
618	1
618	8
619	1
620	1
621	1
806	6
623	1
624	1
625	1
626	1
627	1
628	1
629	1
629	5
630	1
631	1
632	1
633	1
633	3
634	1
635	1
636	1
637	6
637	5
638	1
639	1
640	1
641	1
641	5
642	1
643	1
644	1
644	5
645	6
645	15
646	1
646	3
647	1
648	1
649	1
650	1
651	1
651	15
652	8
652	5
652	2
653	1
654	1
654	8
655	1
655	6
656	1
657	1
658	1
659	1
659	2
660	1
660	7
660	15
660	25
661	1
662	1
662	3
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	1
672	5
672	15
673	1
674	1
675	1
676	1
676	2
677	1
678	1
679	5
680	1
681	1
682	1
683	1
684	1
685	1
686	1
687	1
687	6
688	1
689	1
690	1
691	1
692	1
692	16
693	1
694	1
695	1
696	1
697	1
698	1
699	1
700	1
701	1
702	9
702	40
703	1
704	1
705	9
706	1
706	9
707	1
708	1
709	1
710	1
711	1
712	8
713	1
714	1
715	1
716	1
717	1
717	5
718	1
718	6
719	1
720	1
721	1
722	1
723	1
723	8
724	1
725	1
726	1
727	1
727	31
728	1
729	1
730	1
730	19
731	1
732	1
733	1
733	6
733	31
734	1
735	1
735	6
736	1
737	1
738	1
739	1
739	6
740	1
741	1
742	1
743	1
744	1
745	1
746	1
747	1
748	1
749	1
750	1
751	1
752	1
753	1
754	1
755	1
756	1
757	1
758	1
759	1
760	1
760	6
760	9
761	1
762	1
763	1
764	1
765	1
766	1
766	5
767	1
768	1
768	6
769	1
769	19
770	1
770	2
771	1
772	1
773	1
774	1
774	8
774	6
775	1
776	1
777	1
778	1
779	1
780	1
780	6
781	1
781	6
782	1
783	1
784	1
784	8
784	13
785	1
786	1
787	1
787	6
787	31
788	1
789	1
790	1
791	1
792	1
793	1
794	1
794	31
795	1
796	1
797	1
798	1
799	1
799	8
800	1
800	2
801	1
801	6
802	1
805	1
806	13
806	20
807	6
808	1
808	8
809	6
810	1
811	6
812	1
813	6
814	1
815	1
816	1
817	1
818	1
819	1
819	5
819	11
820	1
821	1
821	15
822	1
823	1
824	1
825	1
825	6
826	1
827	1
828	1
829	1
830	9
831	1
831	3
832	2
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	1
841	1
841	8
842	1
843	1
844	1
845	1
845	8
846	6
847	1
848	1
849	1
850	1
851	1
852	1
852	6
853	1
854	1
855	1
856	1
857	8
857	9
858	6
858	2
859	1
860	8
860	6
860	12
861	1
862	1
863	1
864	1
865	1
866	1
867	1
868	1
869	1
870	1
871	1
871	6
872	1
873	1
874	8
874	9
875	1
876	1
877	1
877	2
878	1
879	1
879	19
880	1
880	5
881	1
881	8
881	6
882	1
883	1
884	1
885	1
886	1
887	1
888	1
889	1
890	1
891	6
892	1
893	1
894	1
895	1
896	1
897	1
897	6
898	1
899	1
900	1
901	1
902	1
903	1
903	6
904	1
904	8
904	9
904	15
905	1
906	1
906	8
907	1
908	1
909	1
910	1
910	6
911	1
912	6
913	1
914	1
914	6
915	1
916	1
917	1
918	1
919	1
919	33
